name,probability_female,frequency
Jamaryon,0,3.734338932973606e-08
Jamas,0,4.883366296965485e-07
Jamasia,1,1.4362842049898485e-08
Jamason,0,6.118570713256754e-07
Jamaul,0,1.4822452995495235e-06
Jamaun,0,4.883366296965485e-08
Jamaur,0,2.872568409979697e-08
Jamauri,0.01288056206088993,2.453173422122661e-06
Jamauria,1,1.0053989434928939e-07
Jamaurie,0,2.1831519915845696e-07
Jamaurion,0,2.2980547279837575e-07
Jamaury,0,6.032393660957363e-07
Jamay,1,1.7235410459878182e-08
Jamaya,1,5.931853766608074e-06
Jamayah,1,5.946216608657973e-07
Jamayca,1,1.4362842049898485e-08
Jamayel,0,2.0107978869857878e-08
Jamayia,1,1.9820722028859908e-07
Jamayiah,1,1.7235410459878182e-08
Jamayka,1,4.596109455967515e-08
Jamayla,1,1.3213814685906604e-07
Jamayra,1,7.755934706945182e-08
Jame,0.10538702928870293,1.098470159976236e-05
Jamea,1,1.335744310640559e-06
Jameah,1,4.653560824167109e-07
Jameal,0,6.290924817855536e-07
Jamear,0,3.619436196574418e-07
Jameca,1,5.802588188158988e-07
Jamecca,1,1.4362842049898485e-08
Jamece,1,1.4362842049898485e-08
Jamecia,1,2.346888390953412e-06
Jamee,0.9256480218281037,8.422370578060471e-06
Jameece,1,1.4362842049898485e-08
Jameek,0,3.447082091975636e-07
Jameeka,1,4.768463560566297e-07
Jameel,0.0063536886692552065,8.13798630547248e-06
Jameela,1,2.197514833634468e-06
Jameelah,1,3.372395313316164e-06
Jameele,1,2.872568409979697e-08
Jameen,0,1.4362842049898485e-08
Jameer,0,3.8980753323424485e-06
Jameera,1,4.596109455967515e-08
Jameerah,1,5.745136819959394e-08
Jameese,1,2.0107978869857878e-08
Jameesha,1,8.043191547943151e-08
Jamei,1,1.1777530480916757e-07
Jameia,1,6.434553238354521e-07
Jameiah,1,2.872568409979697e-08
Jameica,1,2.1257006233849757e-07
Jameice,1,4.596109455967515e-08
Jameika,1,7.612306286446197e-07
Jameil,0,6.492004606554115e-07
Jameila,1,3.389630723776042e-07
Jameion,0,6.894164183951273e-08
Jameir,0,1.3328717422305793e-06
Jameira,1,1.0053989434928939e-07
Jameire,0,1.8958951505865998e-07
Jameis,0,3.389630723776042e-07
Jameisha,1,1.3845779736102138e-06
Jameison,0,1.8958951505865998e-07
Jameka,1,4.685159076676885e-06
Jamekia,1,7.411226497747617e-07
Jamel,0.033233722720275284,3.172177295140579e-05
Jamela,1,2.5594584532919098e-06
Jamelah,1,4.0215957739715755e-07
Jamele,0,1.4075585208900515e-07
Jamelia,1,2.3756140750532094e-06
Jameliah,1,6.606907342953302e-08
Jamell,0.03569728700618753,6.035266229367343e-06
Jamella,1,1.278292942440965e-06
Jamellah,1,6.319650501955333e-08
Jamelle,0.3284608770421324,3.3407970608063874e-06
Jamelvin,0,1.4362842049898485e-08
Jamely,1,5.170623137963454e-08
Jamelyn,1,2.4129574643829455e-07
Jamen,0,1.743649024857676e-06
Jamena,1,1.4362842049898485e-08
Jamene,1,1.4362842049898485e-08
Jameon,0,1.924620834686397e-07
Jamequa,1,3.4470820919756364e-08
Jamer,0,1.1203016798920817e-07
Jamera,1,1.0398697644126503e-06
Jamerah,1,4.308852614969545e-08
Jamere,0.014945652173913044,4.2284206994901134e-06
Jameria,1,2.4474282853027017e-06
Jameriah,1,2.671488621281118e-07
Jamerial,1,1.4362842049898485e-08
Jamerian,0,5.170623137963454e-08
Jamerica,1,2.55658588488193e-07
Jamerio,0,5.745136819959394e-08
Jamerion,0,3.533259144275027e-07
Jamerious,0,8.90496207093706e-08
Jameris,0,1.4362842049898485e-08
Jamerius,0,3.4758077760754333e-07
Jameriya,1,3.734338932973606e-08
Jamerra,1,1.4362842049898485e-08
Jamerria,1,9.76673259393097e-08
Jamerson,0,1.6057657411786505e-06
James,0.004514259074712186,0.014862174871468434
Jamesa,1,8.416625441240511e-07
Jamesandrew,0,6.032393660957364e-08
Jamesanthony,0,1.5799126254888333e-07
Jamescia,1,1.7235410459878182e-08
Jamesdaniel,0,1.4362842049898485e-08
Jamesdavid,0,1.3788328367902546e-07
Jamesdean,0,6.319650501955333e-08
Jamese,1,2.209005107274387e-06
Jamesedward,0,1.1490273639918788e-07
Jamesen,0.035211267605633804,4.0790471421711693e-07
Jamesena,1,2.872568409979697e-08
Jamesetta,1,1.789610119417351e-06
Jamesha,1,6.53222056429383e-06
Jameshia,1,2.0826120972352803e-06
Jamesia,1,1.913130561046478e-06
Jamesina,1,2.55658588488193e-07
Jamesjoseph,0,9.19221891193503e-08
Jameslee,0,5.170623137963454e-08
Jamesley,0,8.61770522993909e-08
Jamesly,0,2.0107978869857878e-08
Jamesmatthew,0,6.032393660957364e-08
Jamesmichael,0,1.0197617855427924e-06
Jameson,0.02789295137580098,9.145108790011362e-05
Jamespatrick,0,1.5224612572892392e-07
Jamespaul,0,2.0682492551853816e-07
Jamesrobert,0,2.1831519915845696e-07
Jamesryan,0,6.606907342953302e-08
Jamess,0,2.872568409979697e-08
Jamessa,1,6.032393660957364e-08
Jamesson,0,6.032393660957364e-08
Jamesthomas,0,5.745136819959394e-08
Jameswilliam,0,1.7235410459878182e-08
Jamesyn,0.5641025641025641,4.481206719568327e-07
Jameta,1,1.4362842049898485e-08
Jametra,1,6.319650501955333e-08
Jametria,1,1.2352044162912697e-07
Jametrice,1,1.4362842049898485e-08
Jametrius,0,7.755934706945182e-08
Jametta,1,2.815117041780103e-07
Jamette,1,8.61770522993909e-08
Jamey,0.31259784991128275,2.7522077936015475e-05
Jameya,1,5.457879978961423e-07
Jameyah,1,2.1544263074847726e-07
Jamez,0,1.6258737200485084e-06
Jamhal,0,1.4362842049898485e-08
Jami,0.958975968436155,6.406976581618716e-05
Jamia,0.9985207100591716,1.165113747087765e-05
Jamiah,0.8684102983244789,7.029174899220318e-06
Jamial,0,1.4362842049898485e-08
Jamian,0,1.298400921310823e-06
Jamiann,1,1.7235410459878182e-08
Jamianne,1,1.7235410459878182e-08
Jamias,0,1.0053989434928939e-07
Jamiaya,1,1.953346518786194e-07
Jamica,1,2.300927296393737e-06
Jamicah,0,2.7289399894807117e-07
Jamice,1,3.332179355576448e-07
Jamichael,0,3.880839921882571e-06
Jamicheal,0,9.220944596034826e-07
Jamicia,1,2.614037253081524e-07
Jamicka,1,9.76673259393097e-08
Jamie,0.7582899308015347,0.001013723646745015
Jamieann,1,1.2064787321914727e-07
Jamiece,1,4.596109455967515e-08
Jamiee,1,1.071468016922427e-06
Jamieka,1,1.5511869413890364e-07
Jamiel,0.02369077306733167,2.3037998648037167e-06
Jamiela,1,8.043191547943151e-08
Jamielee,1,1.3529797211004372e-06
Jamielle,1,1.4362842049898485e-08
Jamielyn,1,7.238872393148836e-07
Jamielynn,1,1.6086383095886302e-06
Jamiemarie,1,6.894164183951273e-08
Jamien,0.010416666666666666,1.3788328367902544e-06
Jamieon,0,2.0107978869857877e-07
Jamier,0,2.9673631675090266e-06
Jamiera,1,1.2639301003910666e-07
Jamiere,0,7.29632376134843e-07
Jamiesha,1,3.4758077760754333e-07
Jamieson,0.05266711681296422,4.254273815179931e-06
Jamih,0,1.7235410459878182e-08
Jamii,1,1.4362842049898485e-08
Jamiir,0,3.1598252509776665e-08
Jamik,0,2.872568409979697e-08
Jamika,1,3.9612718373620014e-06
Jamikal,0,6.894164183951273e-08
Jamikel,0,1.7235410459878182e-08
Jamikka,1,1.4362842049898485e-08
Jamil,0.03542538354253835,2.0596315499554427e-05
Jamila,1,2.0828993540762782e-05
Jamilah,0.9928443649373881,6.423062964714602e-06
Jamile,0.4766355140186916,1.2294592794713101e-06
Jamilee,1,6.6356330270531e-07
Jamileh,1,4.883366296965485e-08
Jamiles,1,2.872568409979697e-08
Jamilet,1,2.2463484966041227e-06
Jamileth,1,2.1544263074847725e-06
Jamilett,1,3.389630723776042e-07
Jamilette,1,8.215545652541932e-07
Jamilex,1,9.85290964623036e-07
Jamiley,1,2.872568409979697e-08
Jamilia,1,1.3759602683802747e-06
Jamilka,1,1.4362842049898485e-08
Jamill,0,1.051360038052569e-06
Jamilla,1,3.133972135287849e-06
Jamillah,1,2.9415100518192095e-06
Jamille,0.6343178621659634,2.0423961394955645e-06
Jamillette,1,3.734338932973606e-08
Jamillia,1,2.9587454622790876e-07
Jamilliah,1,1.7235410459878182e-08
Jamily,1,1.7235410459878182e-08
Jamilya,1,5.314251558462439e-07
Jamilyah,1,2.2980547279837574e-08
Jamilyn,1,1.8642968980768232e-06
Jamilynn,1,5.141897453863658e-07
Jamima,1,1.7235410459878182e-08
Jamin,0.04169184290030212,9.508201437032796e-06
Jamina,1,4.825914928765891e-07
Jamine,0.702819956616052,1.3242540370006401e-06
Jamion,0,6.262199133755739e-07
Jamiqua,1,1.7235410459878182e-08
Jamique,0,4.308852614969545e-08
Jamir,0.003663003663003663,1.5684223518489146e-05
Jamira,1,3.0822659039082148e-06
Jamiracle,1,9.76673259393097e-07
Jamirah,1,1.677579951428143e-06
Jamire,0,1.2409495531112291e-06
Jamiria,1,2.4416831484827424e-07
Jamirion,0,3.1598252509776665e-08
Jamiron,0,1.7235410459878182e-08
Jamiroquai,0,8.33044838894112e-08
Jamiroquan,0,3.734338932973606e-08
Jamirr,0,4.0215957739715756e-08
Jamirra,1,2.4991345166823363e-07
Jamirrah,1,6.606907342953302e-08
Jamirya,1,1.4362842049898485e-08
Jamis,0,7.123969656749648e-07
Jamisa,1,7.468677865947211e-08
Jamise,1,4.337578299069342e-07
Jamisen,0.3767258382642998,1.4563921838597063e-06
Jamisha,1,1.9935624765259097e-06
Jamison,0.09533644961408849,5.284951360680646e-05
Jamisyn,0.9061032863849765,6.118570713256754e-07
Jamita,1,1.6086383095886302e-07
Jamius,0,5.457879978961424e-08
Jamiya,1,8.669411461318724e-06
Jamiyah,1,8.678029166548665e-06
Jamiyha,1,4.596109455967515e-08
Jamiyl,0,6.606907342953302e-08
Jamiyla,1,2.1257006233849757e-07
Jamiylah,1,3.1598252509776665e-08
Jammal,0,8.474076809440105e-07
Jammar,0,9.479475752932999e-08
Jammel,0,1.0053989434928939e-07
Jammes,0,8.90496207093706e-08
Jammey,0,8.90496207093706e-08
Jammi,1,4.940817665165079e-07
Jammie,0.6237471087124132,1.8628606138718335e-05
Jamms,0,3.4470820919756364e-08
Jammy,0.2813852813852814,1.32712660541062e-06
Jamod,0,1.4362842049898485e-08
Jamol,0,5.256800190262845e-07
Jamon,0.0023023791250959325,7.48591327640709e-06
Jamond,0,1.5195886888792597e-06
Jamone,0,7.641031970545993e-07
Jamoni,0.4157706093189964,8.014465863843353e-07
Jamonica,1,7.066518288550054e-07
Jamonie,0.1276595744680851,1.3501071526904574e-07
Jamont,0,2.7289399894807117e-07
Jamonta,0,2.4129574643829455e-07
Jamontae,0,6.319650501955333e-07
Jamontay,0,1.7235410459878182e-08
Jamonte,0,2.028033297445666e-06
Jamontez,0,1.4362842049898485e-08
Jamor,0,8.043191547943151e-08
Jamora,1,1.694815361888021e-07
Jamore,0,3.734338932973606e-08
Jamori,0,5.141897453863658e-07
Jamoria,1,4.596109455967515e-08
Jamorian,0,2.2118776756843665e-07
Jamorie,0,1.1777530480916757e-07
Jamorion,0,2.642762937181321e-07
Jamorris,0,4.797189244666094e-07
Jams,0,4.5099324036681237e-07
Jamse,0,1.6373639936884272e-07
Jamson,0,1.4362842049898485e-08
Jamual,0,9.76673259393097e-08
Jamuel,0,4.0215957739715756e-08
Jamus,0,2.815117041780103e-07
Jamy,0.6622574955908289,3.257492576916976e-06
Jamya,1,1.4796599879805418e-05
Jamyah,1,2.8294798838300014e-06
Jamye,0.9858323494687131,2.433065443252803e-06
Jamyia,1,1.9246208346863967e-06
Jamyiah,1,9.85290964623036e-07
Jamyis,0,2.872568409979697e-08
Jamykal,0,1.4362842049898485e-08
Jamyl,0,4.308852614969545e-08
Jamyla,1,1.467882457499625e-06
Jamylah,1,4.337578299069342e-07
Jamyle,0,1.4362842049898485e-08
Jamyleth,1,1.7235410459878182e-08
Jamylex,1,1.4362842049898485e-08
Jamyn,0,1.7235410459878182e-08
Jamyr,0,3.1598252509776665e-08
Jamyra,1,2.5278602007821333e-06
Jamyrah,1,4.969543349264875e-07
Jamyre,0,4.596109455967515e-08
Jamyri,0.7391304347826086,6.606907342953302e-08
Jamyria,1,5.831313872258785e-07
Jamyriah,1,1.6086383095886302e-07
Jamyrie,1,1.7235410459878182e-08
Jamyrion,0,8.90496207093706e-08
Jamyron,0,2.614037253081524e-07
Jamyson,0,2.527860200782133e-07
Jan,0.7138292299633315,0.00021934932378604965
Jana,0.9991232211506036,0.0001277747154443069
Janaa,1,2.0395235710855847e-07
Janaan,1,1.0915759957922848e-07
Janace,1,5.285525874362642e-07
Janacia,1,6.319650501955333e-08
Janada,1,1.7235410459878182e-08
Janadia,1,1.7235410459878182e-08
Janae,0.9996401583303347,4.789720566800146e-05
Janaea,1,1.2352044162912697e-07
Janaee,1,3.1598252509776665e-08
Janaeh,1,6.032393660957364e-08
Janael,1,1.4362842049898485e-08
Janaesha,1,1.4362842049898485e-08
Janaeya,1,1.694815361888021e-07
Janaeyah,1,2.585311568981727e-08
Janah,1,8.703882282238481e-07
Janahi,1,2.872568409979697e-08
Janahla,1,3.4470820919756364e-08
Janai,0.970003614022407,7.948396790413822e-06
Janaia,1,6.520730290653911e-07
Janaiah,1,4.0215957739715755e-07
Janaih,1,4.0215957739715756e-08
Janaii,1,6.894164183951273e-08
Janaija,1,6.894164183951273e-08
Janaijah,1,1.7235410459878182e-08
Janaila,1,1.4362842049898485e-08
Janaina,1,1.4362842049898485e-08
Janaira,1,1.7235410459878182e-08
Janais,1,6.894164183951273e-08
Janaisa,1,2.0969749392851788e-07
Janaisha,1,4.682286508266906e-07
Janaisia,1,3.734338932973606e-08
Janaiya,1,1.4822452995495235e-06
Janaiyah,1,4.711012192366703e-07
Janaja,1,7.181421024949242e-08
Janajah,1,1.2639301003910666e-07
Janak,0,4.308852614969545e-08
Janaka,0,1.4362842049898485e-08
Janaki,1,4.653560824167109e-07
Janal,0.9324324324324325,2.1257006233849757e-07
Janala,1,5.745136819959394e-08
Janalee,1,2.8582055679297982e-06
Janalene,1,1.7235410459878182e-08
Janalis,1,1.4362842049898485e-08
Janalise,1,1.4362842049898485e-08
Janaliz,1,1.7235410459878182e-08
Janalle,1,1.4362842049898485e-08
Janalyn,1,1.5195886888792597e-06
Janalynn,1,1.6086383095886302e-07
Janalyse,1,1.4362842049898485e-08
Janan,0.9846153846153847,1.8671694664868028e-06
Janani,1,9.56565280523239e-07
Janann,1,3.877967353472591e-07
Jananne,1,4.308852614969545e-08
Janara,1,1.838443782387006e-07
Janard,0,4.825914928765891e-07
Janari,0.3415841584158416,5.802588188158988e-07
Janaria,1,4.912091981065281e-07
Janariah,1,1.1203016798920817e-07
Janaris,0,1.4362842049898485e-08
Janarius,0,6.894164183951273e-08
Janas,0.8913043478260869,1.3213814685906604e-07
Janascia,1,2.0107978869857878e-08
Janasha,1,4.883366296965485e-07
Janashia,1,2.3842317802831486e-07
Janasia,1,3.194296071897423e-06
Janat,1,1.780992414187412e-07
Janath,1,3.1598252509776665e-08
Janathan,0,1.0915759957922847e-06
Janathean,0,1.4362842049898485e-08
Janautica,1,2.0395235710855847e-07
Janav,0,1.4362842049898485e-08
Janavi,1,4.883366296965485e-08
Janavia,1,3.303453671476651e-07
Janay,1,1.6301825726634778e-05
Janaya,1,1.0019518614009183e-05
Janayah,1,1.7206684775778385e-06
Janaye,1,2.662870916051179e-06
Janayia,1,4.16522419447056e-07
Janayiah,1,3.1598252509776665e-08
Janayja,1,1.7235410459878182e-08
Janayla,1,5.40042861076183e-07
Janayra,1,3.4470820919756364e-08
Janaysha,1,3.332179355576448e-07
Janayshia,1,3.1598252509776665e-08
Janaysia,1,4.45248103546853e-07
Janazia,1,1.7522667300876151e-07
Jancarlo,0,1.7292861828077774e-06
Jancarlos,0,2.9156569361293923e-06
Jance,0.06493506493506493,2.2118776756843665e-07
Jancey,1,2.872568409979697e-08
Janci,1,4.883366296965485e-08
Jancie,1,5.429154294861627e-07
Janciel,0,1.4362842049898485e-08
Jancy,0.9842767295597484,9.134767543735436e-07
Janda,1,7.29632376134843e-07
Jande,1,2.0107978869857878e-08
Jandee,1,3.1598252509776665e-08
Jandel,0.0199203187250996,7.210146709049038e-07
Jandell,0.21428571428571427,8.043191547943151e-08
Jandery,1,1.4362842049898485e-08
Jandi,1,4.45248103546853e-07
Jandiel,0,3.705613248873809e-07
Jandra,1,5.745136819959394e-08
Jandre,0,1.2926557844908635e-07
Jandriel,0,5.457879978961424e-08
Jandy,0.9166666666666666,2.4129574643829455e-07
Jane,0.9969477072813601,0.0010672281059492968
Janea,1,5.618743809920287e-06
Janeah,1,4.45248103546853e-07
Janeal,1,9.048590491436045e-07
Janean,1,4.501314698438185e-06
Janeane,1,1.2955283529008433e-06
Janeann,1,3.705613248873809e-07
Janeanne,1,7.755934706945182e-08
Janear,1,5.745136819959394e-08
Janece,1,1.847061487616945e-06
Janecia,1,9.910361014429954e-07
Janee,0.998139534883721,9.264033122184521e-06
Janeece,1,6.176022081456348e-07
Janeeka,1,6.319650501955333e-08
Janeel,1,1.4362842049898485e-08
Janeen,1,1.874925401193748e-05
Janeene,1,5.974942292757769e-07
Janeesa,1,1.5224612572892392e-07
Janeese,1,2.55658588488193e-07
Janeesha,1,3.1598252509776665e-08
Janeeva,1,2.872568409979697e-08
Janei,1,3.447082091975636e-07
Janeia,1,1.1203016798920817e-07
Janeiah,1,1.7235410459878182e-08
Janeice,1,1.677579951428143e-06
Janeicia,1,1.4362842049898485e-08
Janeida,1,1.4362842049898485e-08
Janeidy,1,1.4362842049898485e-08
Janeigh,1,2.0107978869857878e-08
Janeika,1,8.61770522993909e-08
Janeil,0.9037656903765691,6.865438499851475e-07
Janeily,1,1.7235410459878182e-08
Janeira,1,7.468677865947211e-08
Janeiro,0,1.7235410459878182e-08
Janeiry,1,8.043191547943151e-08
Janeisa,1,1.4362842049898485e-08
Janeise,1,1.4362842049898485e-08
Janeisha,1,1.0111440803128533e-06
Janeisy,1,1.0915759957922848e-07
Janeiya,1,1.7235410459878182e-08
Janek,0,4.596109455967515e-08
Janeka,1,7.152695340849445e-07
Janekia,1,1.4362842049898485e-08
Janel,0.9973104723482938,3.4177818941938435e-05
Janela,1,1.4362842049898485e-08
Janelda,1,1.694815361888021e-07
Janele,1,7.353775129548024e-07
Janelee,1,4.883366296965485e-08
Janeli,1,1.2581849635711072e-06
Janelie,1,1.8958951505865998e-07
Janelis,1,8.215545652541932e-07
Janelise,1,5.170623137963454e-08
Janelisse,1,3.4470820919756364e-08
Janeliz,1,5.199348822063252e-07
Janell,0.9985180412371134,4.4582261722884895e-05
Janella,1,5.262545327082805e-06
Janelle,0.9983904173685195,0.0001534813301452152
Janellen,1,1.1490273639918788e-07
Janelli,1,6.463278922454317e-07
Janellie,1,6.233473449655942e-07
Janelly,1,5.4521348421414645e-06
Janellys,1,8.043191547943151e-08
Janely,1,5.001141601774652e-06
Janelyn,1,1.2352044162912697e-07
Janelys,1,6.894164183951272e-07
Janelyz,1,1.4362842049898485e-08
Janemarie,1,1.4362842049898484e-07
Janene,1,1.0180382444968045e-05
Janenne,1,3.4470820919756364e-08
Janequa,1,2.9874711463788845e-07
Janera,1,1.6086383095886302e-07
Janeria,1,5.170623137963454e-08
Janerica,1,1.4362842049898485e-08
Janes,0,1.0283794907727315e-06
Janesa,1,8.933687755036857e-07
Janese,1,3.1684429562076056e-06
Janesha,1,1.4908630047794626e-06
Janeshia,1,4.653560824167109e-07
Janesia,1,2.642762937181321e-07
Janess,1,3.4470820919756364e-08
Janessa,1,3.783459852784259e-05
Janessah,1,1.0341246275926908e-07
Janesse,1,5.745136819959394e-08
Janessia,1,2.872568409979697e-08
Janet,0.9972786699387207,0.001601307515006362
Janeta,1,4.883366296965485e-08
Janete,1,2.3267804120835544e-07
Janeth,1,1.2550251383201295e-05
Janetha,1,1.4362842049898485e-08
Janetlee,1,2.872568409979697e-08
Janetra,1,1.4362842049898485e-08
Janett,1,1.0097077961078635e-05
Janetta,1,9.4651129108831e-06
Janette,0.9986850344395742,9.174983501475151e-05
Janetzi,1,1.4362842049898485e-08
Janetzy,1,1.6086383095886302e-07
Janeva,1,8.933687755036857e-07
Janey,1,1.3679170768323316e-05
Janeya,1,8.33044838894112e-07
Janeyah,1,1.4075585208900515e-07
Jangelo,0,2.872568409979697e-08
Janhavi,1,1.1203016798920817e-07
Jani,0.9521502119927316,4.7426104448764795e-06
Jania,1,7.569217760296501e-06
Janiah,1,1.1541979871298422e-05
Janiaha,1,4.0215957739715756e-08
Janiaya,1,5.285525874362642e-07
Janiayah,1,2.0107978869857878e-08
Janic,1,1.4362842049898485e-08
Janica,1,1.7034330671179602e-06
Janice,0.9971530634070308,0.0011684258184644716
Janicia,1,6.003667976857567e-07
Janick,0,1.4362842049898485e-08
Janicka,1,2.872568409979697e-08
Janie,0.9963085318389129,0.000214773322308952
Janiece,1,8.925070049806918e-06
Janiecia,1,8.043191547943151e-08
Janieka,1,3.4470820919756364e-08
Janiel,0.23847926267281105,2.4933893798623768e-06
Janielis,1,4.596109455967515e-08
Janieliz,1,3.4470820919756364e-08
Janielle,1,1.7379038880377165e-06
Janiely,1,1.4362842049898485e-08
Janielys,1,1.2639301003910666e-07
Janien,1,1.7235410459878182e-08
Janiene,1,3.4758077760754333e-07
Janier,0,5.170623137963454e-08
Janiera,1,1.7235410459878182e-08
Janiese,1,3.4470820919756364e-08
Janiesha,1,2.4991345166823363e-07
Janieya,1,1.1203016798920817e-07
Janifer,1,9.364573016533812e-07
Janiha,1,6.032393660957364e-08
Janihya,1,1.7235410459878182e-08
Janii,1,6.319650501955333e-08
Janiia,1,1.4362842049898485e-08
Janijah,1,1.9820722028859908e-07
Janika,1,2.188897128404529e-06
Janikqua,1,1.4362842049898485e-08
Janil,1,1.1777530480916757e-07
Janila,1,4.940817665165079e-07
Janilah,1,4.1939498785703575e-07
Janilee,1,6.606907342953302e-08
Janill,1,6.606907342953302e-08
Janille,1,2.3267804120835544e-07
Janilya,1,1.7235410459878182e-08
Janilyn,1,7.468677865947211e-08
Janin,1,2.4991345166823363e-07
Janina,1,8.005848158613415e-06
Janine,0.9996696696696696,9.56565280523239e-05
Janinne,1,1.1777530480916757e-07
Janiqua,1,1.0369971960026705e-06
Janique,1,1.5195886888792597e-06
Janira,1,2.0969749392851785e-06
Janirah,1,6.032393660957364e-08
Janiris,1,6.894164183951273e-08
Janis,0.9966665303284388,0.00014046285011118723
Janisa,1,9.795458278030766e-07
Janise,1,5.88014753522844e-06
Janisha,1,2.6858514633310164e-06
Janishia,1,4.596109455967515e-08
Janisia,1,1.4362842049898485e-08
Janissa,1,1.3702151315603154e-06
Janisse,1,2.4416831484827424e-07
Janit,1,2.9874711463788845e-07
Janita,1,5.162005432733515e-06
Janith,1,1.8125906666971886e-06
Janitha,1,1.4362842049898485e-08
Janitra,1,1.7235410459878182e-08
Janitta,1,1.7235410459878182e-08
Janitza,1,8.359174073040918e-07
Janitzy,1,4.308852614969545e-08
Janivea,1,1.4362842049898485e-08
Janiya,0.999400898652022,2.8768772625946663e-05
Janiyaa,1,1.4362842049898485e-08
Janiyah,1,3.0673285481763205e-05
Janiyan,1,1.7235410459878182e-08
Janiyha,1,4.136498510370763e-07
Janiyia,1,1.3213814685906604e-07
Janiyla,1,8.301722704841324e-07
Janiylah,1,4.0215957739715755e-07
Janiyyah,1,1.4362842049898485e-08
Janiza,1,2.872568409979697e-08
Jankarlo,0,3.4470820919756364e-08
Janki,1,7.29632376134843e-07
Janko,0,1.4362842049898485e-08
Janluca,0,4.0215957739715756e-08
Janlucas,0,7.181421024949242e-08
Janluis,0,4.596109455967515e-08
Janlyn,1,7.468677865947211e-08
Janmarco,0,3.734338932973606e-08
Janmarcos,0,1.7235410459878182e-08
Janmarie,1,1.953346518786194e-07
Janmichael,0,8.014465863843353e-07
Jann,0.9414354909731396,6.523602859063892e-06
Janna,1,4.442427046033601e-05
Jannae,1,4.0215957739715755e-07
Jannah,1,4.8718760233255654e-06
Jannai,1,2.872568409979697e-08
Jannali,1,2.872568409979697e-08
Jannalyn,1,2.872568409979697e-08
Jannan,1,2.872568409979697e-08
Jannat,1,2.2319856545542245e-06
Jannatul,1,3.705613248873809e-07
Jannay,1,4.308852614969545e-08
Janne,1,1.4506470470397468e-06
Jannea,1,1.4362842049898485e-08
Jannean,1,2.0107978869857878e-08
Jannel,1,1.4276664997599093e-06
Janneli,1,1.4362842049898485e-08
Jannell,1,2.5709487269318287e-06
Jannelle,1,3.251747440097017e-06
